prodID_TPCW;custID_TPCW;invoice_TPCW;amt;discounted;qty;salesDate
104;17;31517;306;0;123;2008-04-
59;34;31518;307;0;108;2008-04-
78;30;31519;107;0;130;2008-11-
12;37;31520;196;0;72;2008-06-
43;37;31521;302;0;146;2007-06-
45;37;31522;283;0;188;2006-06-
28;34;31523;163;0;109;2006-04-
60;30;31524;233;0;110;2006-11-
24;7;31525;378;0;138;2010-02-
47;7;31525;134;0;69;2010-02-
65;17;31526;236;0;81;2005-04-
52;17;31526;111;0;159;2005-04-
8;32;31527;397;0;62;2008-01-
28;32;31528;340;0;15;2009-01-
75;29;31529;215;0;160;2007-07-
61;29;31530;315;0;164;2006-07-
67;29;31531;304;0;152;2005-07-
75;2;31532;347;0;121;2010-06-
4;29;31533;339;0;50;2009-07-
90;29;31533;285;0;148;2009-07-
71;29;31534;172;0;45;2008-07-
92;32;31535;378;0;172;2006-01-
46;32;31535;225;0;84;2006-01-
79;24;31536;249;0;31;2010-08-
24;29;31537;243;0;135;2008-04-
104;29;31537;370;0;196;2008-04-
10;29;31538;159;0;57;2009-04-
91;15;31539;247;0;57;2005-06-
18;20;31540;251;0;101;2005-11-
93;20;31540;133;0;103;2005-11-
8;20;31540;378;0;167;2005-11-
21;20;31540;186;0;79;2005-11-
83;20;31540;249;0;41;2005-11-
94;29;31541;257;0;81;2005-04-
101;15;31542;394;0;155;2009-06-
25;20;31543;372;0;109;2009-11-
96;13;31544;252;0;178;2005-03-
56;13;31544;250;0;130;2005-03-
5;4;31545;221;0;19;2006-02-
74;4;31545;123;0;65;2006-02-
16;4;31546;178;0;60;2007-02-
33;4;31546;239;0;185;2007-02-
80;4;31546;338;0;80;2007-02-
84;4;31546;124;0;192;2007-02-
18;4;31547;174;0;111;2005-02-
30;4;31547;161;0;132;2005-02-
97;4;31547;342;0;39;2005-02-
1;10;31548;176;0;117;2010-01-
76;10;31548;341;0;156;2010-01-
82;10;31548;245;0;60;2010-01-
26;16;31549;360;0;148;2008-02-
92;4;31550;127;0;124;2008-02-
63;4;31551;215;0;191;2009-02-
27;4;31551;203;0;72;2009-02-
5;18;31552;141;0;174;2006-03-
91;18;31552;201;0;41;2006-03-
26;39;31553;356;0;125;2005-06-
35;2;31554;190;0;122;2008-11-
91;2;31554;281;0;22;2008-11-
87;2;31554;313;0;178;2008-11-
47;18;31555;237;0;74;2005-03-
39;18;31555;102;0;190;2005-03-
63;39;31556;354;0;172;2008-06-
96;39;31556;205;0;138;2008-06-
29;39;31556;227;0;156;2008-06-
20;18;31557;185;0;89;2008-03-
16;18;31557;234;0;94;2008-03-
12;18;31557;340;0;20;2008-03-
57;18;31558;317;0;176;2009-03-
96;18;31558;133;0;36;2009-03-
12;18;31558;251;0;165;2009-03-
35;18;31559;393;0;87;2007-04-
18;18;31560;144;0;150;2006-04-
28;18;31561;395;0;200;2005-04-
4;18;31561;300;0;131;2005-04-
30;27;31562;396;0;172;2009-12-
62;23;31563;352;0;22;2005-10-
33;23;31563;168;0;123;2005-10-
105;9;31564;322;0;169;2010-09-
48;23;31565;142;0;68;2006-10-
85;23;31565;171;0;36;2006-10-
94;23;31566;259;0;55;2009-10-
77;23;31567;314;0;171;2008-10-
74;27;31568;199;0;82;2006-12-
13;27;31568;187;0;196;2006-12-
12;27;31569;252;0;177;2007-12-
64;27;31570;240;0;143;2005-12-
23;16;31571;400;0;96;2007-07-
15;16;31571;147;0;108;2007-07-
86;16;31571;307;0;170;2007-07-
28;7;31572;298;0;134;2010-09-
32;7;31572;190;0;112;2010-09-
8;7;31572;220;0;54;2010-09-
32;37;31573;189;0;152;2008-03-
70;37;31574;384;0;43;2009-03-
73;37;31575;307;0;135;2005-03-
65;37;31575;325;0;88;2005-03-
42;37;31575;104;0;91;2005-03-
8;37;31575;132;0;62;2005-03-
25;16;31576;235;0;146;2009-07-
83;16;31576;195;0;46;2009-07-
70;16;31577;391;0;167;2008-07-
9;3;31578;177;0;170;2007-03-
21;3;31578;214;0;35;2007-03-
50;3;31578;391;0;183;2007-03-
84;3;31578;114;0;27;2007-03-
55;27;31579;314;0;44;2009-03-
20;27;31579;160;0;100;2009-03-
62;27;31579;337;0;109;2009-03-
54;27;31580;209;0;169;2008-03-
69;27;31580;157;0;192;2008-03-
101;31;31581;348;0;143;2008-12-
58;31;31581;270;0;113;2008-12-
67;27;31582;370;0;154;2005-03-
34;31;31583;157;0;140;2007-12-
24;27;31584;206;0;167;2007-03-
97;22;31585;257;0;122;2007-04-
93;3;31586;194;0;74;2009-03-
46;36;31587;207;0;101;2008-08-
32;36;31588;351;0;115;2009-08-
104;36;31589;123;0;134;2005-08-
67;36;31589;385;0;96;2005-08-
76;36;31590;113;0;189;2006-08-
91;36;31591;253;0;86;2007-08-
64;22;31592;106;0;132;2008-07-
97;22;31592;173;0;25;2008-07-
27;22;31592;292;0;112;2008-07-
10;22;31593;194;0;113;2009-07-
91;22;31593;136;0;72;2009-07-
74;22;31594;341;0;145;2007-11-
93;22;31595;173;0;135;2006-11-
8;22;31596;193;0;103;2005-11-
75;5;31597;264;0;169;2006-02-
29;5;31598;290;0;160;2007-02-
10;22;31599;190;0;192;2006-07-
55;22;31600;110;0;113;2007-07-
72;1;31601;308;0;169;2010-04-
2;1;31601;156;0;28;2010-04-
39;22;31602;223;0;73;2005-07-
27;24;31603;393;0;42;2009-08-
64;2;31604;396;0;18;2007-04-
65;11;31605;101;0;144;2005-11-
86;11;31605;352;0;189;2005-11-
69;11;31605;182;0;200;2005-11-
10;2;31606;251;0;182;2009-04-
52;2;31607;381;0;136;2008-04-
97;2;31607;171;0;117;2008-04-
18;2;31607;190;0;50;2008-04-
2;14;31608;352;0;58;2005-05-
95;36;31609;192;0;134;2010-02-
65;6;31610;276;0;127;2008-04-
75;32;31611;279;0;56;2009-11-
76;21;31612;288;0;179;2006-08-
58;4;31613;379;0;83;2009-12-
54;21;31614;164;0;152;2005-08-
93;21;31614;270;0;166;2005-08-
65;27;31615;279;0;191;2010-08-
49;27;31615;234;0;189;2010-08-
53;4;31616;343;0;117;2005-12-
58;4;31616;351;0;47;2005-12-
87;4;31617;264;0;153;2006-12-
13;4;31618;278;0;101;2007-12-
101;16;31619;194;0;151;2007-02-
64;11;31620;336;0;20;2005-02-
21;11;31620;120;0;198;2005-02-
97;11;31620;363;0;147;2005-02-
49;10;31621;362;0;100;2005-08-
30;11;31622;153;0;175;2007-02-
12;10;31623;388;0;151;2008-08-
46;10;31623;123;0;140;2008-08-
25;10;31623;221;0;63;2008-08-
66;11;31624;309;0;174;2008-02-
91;11;31624;157;0;60;2008-02-
78;11;31624;312;0;186;2008-02-
50;6;31625;277;0;26;2010-01-
28;6;31625;276;0;153;2010-01-
52;29;31626;301;0;31;2006-11-
54;26;31627;264;0;144;2008-06-
20;14;31628;191;0;192;2005-10-
46;14;31629;202;0;176;2008-10-
88;14;31630;121;0;29;2009-10-
8;14;31630;363;0;23;2009-10-
73;2;31631;137;0;164;2007-04-
52;2;31632;231;0;140;2006-04-
31;2;31633;226;0;137;2005-04-
52;36;31634;282;0;63;2009-09-
71;36;31634;363;0;137;2009-09-
103;36;31635;209;0;24;2007-09-
31;36;31635;269;0;192;2007-09-
52;36;31635;307;0;27;2007-09-
99;36;31636;287;0;142;2006-09-
103;36;31636;160;0;28;2006-09-
100;36;31637;278;0;131;2005-09-
21;8;31638;172;0;163;2005-01-
60;21;31639;379;0;132;2010-04-
90;19;31640;322;0;131;2010-03-
80;2;31641;251;0;31;2008-04-
15;33;31642;274;0;58;2005-05-
50;33;31642;212;0;12;2005-05-
73;33;31643;190;0;189;2006-05-
100;33;31643;235;0;36;2006-05-
93;24;31644;384;0;116;2006-02-
29;33;31645;240;0;168;2008-05-
23;33;31645;323;0;125;2008-05-
17;33;31646;173;0;139;2009-05-
50;33;31646;291;0;107;2009-05-
50;31;31647;236;0;154;2010-03-
99;31;31647;206;0;60;2010-03-
56;39;31648;228;0;160;2010-03-
99;39;31648;288;0;195;2010-03-
18;10;31649;252;0;194;2006-05-
66;10;31650;272;0;45;2007-05-
88;6;31651;271;0;174;2006-08-
22;6;31652;271;0;55;2007-08-
20;6;31652;364;0;123;2007-08-
9;18;31653;173;0;17;2008-07-
20;18;31653;315;0;39;2008-07-
86;18;31653;393;0;170;2008-07-
33;18;31654;114;0;110;2009-07-
104;18;31654;101;0;42;2009-07-
43;19;31655;231;0;16;2005-02-
102;18;31656;272;0;52;2007-07-
105;18;31656;258;0;147;2007-07-
39;18;31656;339;0;127;2007-07-
41;6;31657;388;0;109;2008-08-
55;6;31657;379;0;189;2008-08-
62;19;31658;231;0;149;2006-02-
41;10;31659;390;0;123;2008-05-
72;10;31659;382;0;123;2008-05-
95;10;31660;271;0;113;2009-05-
36;35;31661;127;0;79;2010-08-
53;35;31661;298;0;38;2010-08-
100;27;31662;377;0;75;2010-05-
83;27;31662;251;0;82;2010-05-
101;27;31662;246;0;45;2010-05-
105;18;31663;359;0;10;2007-01-
30;18;31663;113;0;35;2007-01-
27;18;31663;345;0;97;2007-01-
17;6;31664;334;0;110;2010-01-
25;6;31664;141;0;85;2010-01-
90;6;31664;378;0;90;2010-01-
73;18;31665;159;0;131;2008-01-
28;31;31666;239;0;20;2005-02-
75;36;31667;325;0;78;2006-03-
100;5;31668;195;0;138;2005-09-
29;5;31668;156;0;104;2005-09-
99;5;31668;105;0;29;2005-09-
42;5;31668;277;0;40;2005-09-
100;28;31669;187;0;98;2006-02-
94;28;31670;260;0;98;2007-02-
92;28;31670;325;0;11;2007-02-
44;28;31670;101;0;99;2007-02-
100;22;31671;343;0;164;2009-11-
3;22;31672;127;0;43;2008-11-
83;22;31673;225;0;186;2006-11-
55;22;31673;209;0;42;2006-11-
40;22;31674;357;0;156;2005-11-
1;40;31675;211;0;143;2010-03-
89;37;31676;150;0;49;2007-08-
40;16;31677;204;0;195;2005-12-
1;31;31678;215;0;80;2008-02-
61;16;31679;117;0;88;2007-12-
14;16;31679;240;0;178;2007-12-
49;16;31679;339;0;79;2007-12-
90;9;31680;296;0;155;2010-06-
96;13;31681;252;0;133;2006-05-
56;31;31682;257;0;132;2009-02-
16;31;31682;376;0;35;2009-02-
79;32;31683;277;0;60;2010-04-
12;16;31684;345;0;152;2008-12-
6;31;31685;221;0;200;2008-03-
1;31;31685;176;0;132;2008-03-
72;1;31686;315;0;161;2008-11-
3;1;31686;219;0;191;2008-11-
56;1;31686;318;0;158;2008-11-
57;16;31687;181;0;128;2010-10-
5;16;31687;373;0;76;2010-10-
14;16;31687;309;0;55;2010-10-
62;3;31688;163;0;15;2010-08-
15;12;31689;151;0;182;2006-01-
12;26;31690;364;0;187;2010-04-
40;26;31690;390;0;102;2010-04-
105;12;31691;385;0;123;2009-01-
68;12;31691;299;0;65;2009-01-
90;29;31692;199;0;149;2009-11-
39;29;31692;247;0;191;2009-11-
21;29;31692;312;0;13;2009-11-
39;16;31693;186;0;119;2010-03-
27;16;31693;203;0;124;2010-03-
73;20;31694;288;0;58;2008-04-
63;20;31694;256;0;94;2008-04-
103;20;31694;215;0;156;2008-04-
32;20;31695;334;0;185;2007-08-
71;20;31696;302;0;162;2005-08-
104;20;31696;234;0;74;2005-08-
14;20;31697;320;0;135;2008-08-
36;20;31697;300;0;125;2008-08-
36;20;31698;291;0;88;2005-04-
31;20;31698;355;0;13;2005-04-
81;35;31699;242;0;91;2010-01-
86;7;31700;261;0;64;2008-12-
45;14;31701;399;0;37;2008-12-
12;14;31701;399;0;87;2008-12-
21;37;31702;105;0;38;2008-05-
54;37;31703;138;0;59;2007-05-
81;37;31703;212;0;173;2007-05-
33;37;31703;178;0;11;2007-05-
30;37;31704;268;0;174;2006-05-
88;37;31704;239;0;50;2006-05-
90;37;31704;337;0;87;2006-05-
67;37;31704;394;0;76;2006-05-
96;37;31705;217;0;109;2005-05-
90;37;31705;309;0;166;2005-05-
6;37;31705;397;0;120;2005-05-
4;1;31706;142;0;118;2010-01-
53;38;31707;128;0;85;2009-10-
6;36;31708;325;0;197;2010-02-
44;12;31709;324;0;137;2008-12-
38;12;31709;135;0;161;2008-12-
28;12;31710;121;0;21;2010-07-
39;2;31711;182;0;16;2005-06-
87;2;31711;117;0;164;2005-06-
77;2;31712;148;0;88;2006-06-
92;2;31712;273;0;157;2006-06-
34;2;31712;291;0;177;2006-06-
82;2;31713;196;0;189;2007-06-
7;2;31713;215;0;198;2007-06-
97;2;31714;181;0;132;2008-06-
5;21;31715;152;0;146;2010-10-
22;20;31716;366;0;184;2010-08-
64;15;31717;117;0;168;2005-09-
92;15;31717;368;0;181;2005-09-
83;12;31718;321;0;79;2009-09-
29;12;31719;180;0;148;2008-09-
58;12;31720;297;0;126;2005-09-
67;12;31721;350;0;94;2007-09-
49;12;31722;308;0;111;2006-09-
88;12;31722;228;0;138;2006-09-
47;12;31722;266;0;188;2006-09-
27;20;31723;317;0;115;2006-07-
66;1;31724;251;0;47;2006-08-
47;1;31724;249;0;92;2006-08-
27;1;31724;358;0;144;2006-08-
49;1;31724;395;0;42;2006-08-
70;1;31725;398;0;32;2007-08-
15;1;31726;108;0;182;2008-08-
23;1;31727;236;0;129;2009-08-
58;1;31727;246;0;147;2009-08-
78;1;31727;135;0;77;2009-08-
41;40;31728;360;0;113;2010-06-
18;40;31728;160;0;46;2010-06-
40;40;31728;250;0;113;2010-06-
22;10;31729;355;0;60;2009-12-
86;1;31730;144;0;15;2010-01-
29;10;31731;380;0;55;2006-12-
16;10;31732;315;0;155;2005-12-
85;10;31732;243;0;185;2005-12-
85;20;31733;307;0;162;2009-07-
52;20;31733;276;0;15;2009-07-
45;20;31733;139;0;19;2009-07-
25;6;31734;394;0;102;2007-12-
104;6;31735;285;0;54;2006-12-
47;15;31736;288;0;186;2006-09-
49;30;31737;297;0;34;2007-03-
22;15;31738;141;0;28;2005-09-
35;15;31738;155;0;73;2005-09-
42;15;31738;388;0;179;2005-09-
99;15;31739;367;0;37;2008-09-
17;1;31740;279;0;56;2006-02-
34;22;31741;203;0;141;2007-07-
78;14;31742;189;0;21;2010-04-
72;22;31743;266;0;31;2006-07-
16;22;31743;336;0;127;2006-07-
46;10;31744;151;0;55;2008-01-
63;10;31744;151;0;55;2008-01-
58;4;31745;204;0;18;2007-07-
36;35;31746;147;0;56;2009-06-
87;35;31747;193;0;189;2006-06-
98;35;31747;347;0;24;2006-06-
59;35;31748;151;0;74;2007-06-
31;5;31749;107;0;47;2010-09-
52;6;31750;317;0;57;2008-05-
82;6;31750;356;0;15;2008-05-
65;6;31751;184;0;129;2009-05-
98;18;31752;199;0;69;2010-10-
63;40;31753;246;0;132;2006-06-
49;17;31754;272;0;147;2009-12-
42;40;31755;128;0;58;2009-06-
58;40;31755;280;0;140;2009-06-
2;1;31756;317;0;184;2005-07-
102;1;31756;185;0;86;2005-07-
19;1;31756;203;0;42;2005-07-
67;6;31757;176;0;179;2006-05-
7;6;31758;133;0;44;2007-05-
95;6;31758;212;0;52;2007-05-
54;33;31759;381;0;177;2008-06-
25;15;31760;265;0;177;2006-09-
86;15;31760;309;0;152;2006-09-
79;35;31761;175;0;68;2005-04-
33;35;31761;345;0;39;2005-04-
53;25;31762;227;0;67;2009-10-
21;25;31762;342;0;93;2009-10-
68;25;31762;386;0;168;2009-10-
92;25;31763;363;0;91;2008-10-
41;25;31763;319;0;180;2008-10-
98;25;31763;309;0;150;2008-10-
40;34;31764;346;0;72;2007-12-
104;34;31765;324;0;12;2006-12-
80;34;31766;127;0;92;2005-12-
96;34;31766;333;0;184;2005-12-
98;34;31766;305;0;133;2005-12-
39;34;31766;398;0;123;2005-12-
7;34;31766;386;0;136;2005-12-
51;29;31767;274;0;64;2008-06-
92;31;31768;247;0;124;2005-05-
18;31;31768;134;0;110;2005-05-
13;12;31769;166;0;161;2010-04-
63;20;31770;134;0;27;2008-12-
27;20;31770;140;0;33;2008-12-
75;24;31771;155;0;48;2006-02-
97;24;31772;298;0;183;2005-02-
42;13;31773;235;0;79;2008-11-
14;20;31774;365;0;194;2005-12-
21;24;31775;372;0;131;2009-02-
28;24;31776;163;0;153;2008-02-
14;24;31776;210;0;41;2008-02-
99;23;31777;334;0;194;2010-09-
89;10;31778;224;0;103;2006-01-
69;6;31779;224;0;77;2005-06-
9;6;31779;214;0;29;2005-06-
68;6;31780;158;0;58;2007-06-
98;6;31781;284;0;134;2006-06-
43;6;31781;136;0;188;2006-06-
60;35;31782;400;0;59;2010-04-
48;35;31782;400;0;47;2010-04-
17;35;31782;274;0;103;2010-04-
20;11;31783;339;0;115;2006-12-
58;19;31784;302;0;130;2008-11-
62;30;31785;370;0;50;2007-10-
64;36;31786;282;0;141;2008-01-
13;36;31787;162;0;61;2009-01-
85;11;31788;282;0;151;2008-12-
2;14;31789;351;0;130;2010-06-
86;14;31789;360;0;37;2010-06-
21;3;31790;269;0;32;2005-03-
85;36;31791;190;0;128;2006-01-
57;36;31791;185;0;110;2006-01-
45;36;31791;135;0;99;2006-01-
41;36;31791;394;0;22;2006-01-
16;36;31791;251;0;75;2006-01-
75;36;31791;117;0;101;2006-01-
2;21;31792;217;0;72;2007-07-
12;28;31793;348;0;38;2010-10-
88;3;31794;376;0;98;2010-09-
84;36;31795;101;0;59;2008-07-
68;31;31796;277;0;151;2010-06-
37;31;31796;358;0;166;2010-06-
99;25;31797;309;0;180;2008-09-
8;25;31798;271;0;149;2006-09-
98;25;31799;122;0;150;2007-09-
81;25;31799;186;0;59;2007-09-
75;25;31799;275;0;99;2007-09-
80;25;31800;282;0;191;2005-09-
8;36;31801;247;0;21;2005-07-
65;36;31801;300;0;98;2005-07-
38;36;31802;389;0;39;2007-07-
93;6;31803;120;0;36;2010-09-
60;6;31803;126;0;86;2010-09-
98;9;31804;221;0;43;2010-03-
95;27;31805;110;0;179;2009-05-
51;27;31806;141;0;188;2008-05-
44;27;31806;356;0;128;2008-05-
66;27;31806;319;0;137;2008-05-
94;27;31807;163;0;98;2005-05-
18;27;31807;320;0;130;2005-05-
102;27;31808;273;0;171;2006-05-
94;27;31808;352;0;75;2006-05-
66;27;31808;128;0;143;2006-05-
49;34;31809;264;0;163;2010-10-
73;18;31810;219;0;152;2008-06-
48;12;31811;101;0;146;2005-08-
82;12;31811;315;0;30;2005-08-
64;12;31812;183;0;151;2006-08-
61;12;31812;161;0;19;2006-08-
48;12;31813;129;0;40;2008-08-
25;12;31814;228;0;69;2009-08-
44;12;31814;389;0;88;2009-08-
9;12;31814;331;0;87;2009-08-
24;1;31815;379;0;68;2006-02-
20;1;31815;205;0;19;2006-02-
95;1;31815;160;0;160;2006-02-
64;21;31816;147;0;33;2006-01-
16;21;31816;103;0;97;2006-01-
85;7;31817;358;0;57;2009-01-
80;32;31818;329;0;89;2007-04-
11;32;31819;276;0;139;2009-04-
28;32;31820;355;0;114;2008-04-
87;12;31821;396;0;171;2007-06-
4;8;31822;121;0;38;2010-08-
90;12;31823;178;0;47;2007-09-
11;12;31824;223;0;86;2006-09-
60;12;31824;384;0;120;2006-09-
95;12;31824;212;0;140;2006-09-
59;21;31825;395;0;76;2009-01-
63;21;31826;209;0;137;2008-01-
102;40;31827;235;0;186;2008-03-
31;40;31827;137;0;178;2008-03-
54;8;31828;241;0;10;2010-03-
6;9;31829;291;0;190;2007-01-
18;9;31830;214;0;196;2009-01-
44;9;31830;389;0;80;2009-01-
88;9;31830;318;0;158;2009-01-
68;40;31831;136;0;20;2005-03-
73;40;31832;145;0;48;2006-03-
77;20;31833;257;0;144;2007-10-
92;32;31834;186;0;92;2005-03-
32;22;31835;255;0;52;2009-10-
62;4;31836;294;0;21;2009-03-
8;4;31836;365;0;163;2009-03-
72;4;31837;153;0;157;2008-03-
11;4;31838;386;0;79;2006-03-
102;4;31838;376;0;176;2006-03-
86;4;31838;240;0;140;2006-03-
48;22;31839;297;0;86;2007-10-
93;22;31839;116;0;87;2007-10-
33;22;31840;228;0;72;2006-10-
41;22;31840;345;0;43;2006-10-
97;20;31841;315;0;192;2009-10-
55;7;31842;399;0;189;2010-06-
95;38;31843;227;0;170;2006-11-
55;38;31844;108;0;165;2007-11-
65;38;31845;204;0;52;2005-11-
92;38;31846;179;0;188;2008-11-
54;38;31846;383;0;85;2008-11-
98;34;31847;391;0;111;2009-07-
29;34;31847;119;0;149;2009-07-
73;3;31848;338;0;96;2009-03-
8;3;31849;125;0;112;2008-03-
89;34;31850;297;0;98;2008-07-
14;3;31851;228;0;29;2010-05-
16;39;31852;382;0;24;2010-09-
61;39;31852;300;0;75;2010-09-
66;3;31853;389;0;38;2005-03-
99;3;31853;197;0;151;2005-03-
53;37;31854;112;0;20;2010-06-
41;37;31854;156;0;42;2010-06-
97;3;31855;147;0;50;2006-03-
29;16;31856;239;0;188;2010-01-
13;16;31856;364;0;139;2010-01-
102;14;31857;159;0;116;2005-08-
90;14;31857;378;0;165;2005-08-
104;7;31858;222;0;103;2010-09-
85;13;31859;374;0;192;2010-08-
61;13;31859;145;0;126;2010-08-
41;13;31859;159;0;186;2010-08-
19;14;31860;175;0;20;2008-03-
13;39;31861;381;0;179;2007-11-
55;39;31862;105;0;152;2006-11-
42;1;31863;102;0;31;2008-06-
74;1;31864;142;0;130;2007-06-
68;1;31864;260;0;154;2007-06-
72;14;31865;212;0;11;2005-03-
77;8;31866;137;0;82;2010-08-
18;28;31867;213;0;44;2007-08-
59;28;31867;225;0;10;2007-08-
67;7;31868;211;0;117;2009-08-
94;7;31869;305;0;16;2008-08-
81;16;31870;112;0;46;2009-02-
71;16;31870;127;0;53;2009-02-
35;16;31871;251;0;149;2008-02-
67;1;31872;185;0;45;2009-06-
101;1;31873;309;0;93;2005-06-
17;16;31874;217;0;175;2007-02-
86;16;31875;119;0;40;2005-02-
66;2;31876;110;0;24;2008-01-
64;31;31877;275;0;178;2008-10-
9;31;31878;194;0;88;2009-10-
11;31;31878;230;0;112;2009-10-
45;26;31879;208;0;174;2010-01-
41;14;31880;341;0;187;2010-02-
36;14;31880;365;0;73;2010-02-
70;37;31881;173;0;24;2006-11-
81;37;31881;193;0;186;2006-11-
102;27;31882;210;0;54;2009-03-
4;27;31883;149;0;135;2008-03-
66;38;31884;260;0;198;2010-05-
74;38;31884;102;0;152;2010-05-
29;15;31885;209;0;176;2009-04-
14;15;31885;162;0;43;2009-04-
66;37;31886;214;0;96;2008-11-
46;37;31886;354;0;157;2008-11-
53;7;31887;315;0;32;2009-03-
10;29;31888;149;0;104;2007-01-
58;29;31889;306;0;72;2008-01-
41;7;31890;257;0;98;2005-03-
82;7;31890;400;0;87;2005-03-
4;7;31891;356;0;118;2006-03-
66;7;31891;322;0;112;2006-03-
92;15;31892;163;0;156;2009-04-
10;15;31892;306;0;155;2009-04-
64;7;31893;194;0;193;2010-04-
13;12;31894;238;0;130;2009-04-
5;12;31894;109;0;56;2009-04-
54;12;31894;249;0;40;2009-04-
37;12;31895;243;0;128;2005-04-
39;12;31896;227;0;190;2006-04-
99;12;31896;368;0;54;2006-04-
79;12;31897;157;0;188;2007-04-
44;14;31898;246;0;132;2005-03-
50;14;31899;351;0;106;2006-03-
80;11;31900;361;0;176;2008-01-
38;30;31901;143;0;98;2008-06-
56;30;31901;306;0;155;2008-06-
29;21;31902;103;0;129;2010-04-
25;21;31902;344;0;30;2010-04-
101;14;31903;122;0;149;2008-03-
103;14;31903;190;0;162;2008-03-
18;21;31904;146;0;164;2006-08-
47;21;31904;314;0;182;2006-08-
70;35;31905;145;0;16;2009-07-
82;11;31906;330;0;159;2009-09-
64;11;31906;301;0;28;2009-09-
81;11;31907;152;0;37;2008-09-
89;20;31908;321;0;194;2010-02-
89;8;31909;340;0;85;2010-01-
103;8;31909;309;0;20;2010-01-
74;11;31910;338;0;104;2005-09-
72;11;31910;198;0;135;2005-09-
94;11;31910;263;0;96;2005-09-
104;30;31911;124;0;137;2005-09-
82;30;31912;132;0;139;2006-09-
41;30;31913;264;0;146;2007-09-
3;30;31913;149;0;185;2007-09-
69;9;31914;343;0;66;2005-04-
64;14;31915;213;0;31;2006-09-
27;14;31915;371;0;159;2006-09-
35;9;31916;321;0;125;2006-04-
29;4;31917;187;0;96;2005-12-
53;33;31918;149;0;64;2007-12-
28;33;31918;308;0;162;2007-12-
101;33;31918;400;0;125;2007-12-
39;33;31919;330;0;191;2006-12-
25;6;31920;312;0;184;2009-12-
92;6;31920;243;0;111;2009-12-
77;6;31920;350;0;64;2009-12-
48;33;31921;190;0;193;2008-12-
71;33;31921;133;0;72;2008-12-
102;9;31922;375;0;51;2009-04-
50;9;31923;215;0;70;2007-11-
96;17;31924;216;0;151;2009-10-
63;17;31924;108;0;47;2009-10-
33;17;31924;110;0;189;2009-10-
44;5;31925;238;0;18;2010-04-
101;5;31925;255;0;159;2010-04-
32;5;31925;116;0;33;2010-04-
17;30;31926;371;0;114;2010-08-
32;20;31927;267;0;199;2010-07-
57;38;31928;374;0;152;2007-12-
102;30;31929;367;0;34;2005-06-
8;30;31929;342;0;68;2005-06-
7;30;31929;209;0;105;2005-06-
80;37;31930;211;0;13;2010-02-
54;20;31931;288;0;109;2010-08-
84;15;31932;233;0;103;2010-04-
9;23;31933;324;0;114;2008-07-
53;23;31933;290;0;147;2008-07-
97;20;31934;297;0;127;2010-05-
24;20;31934;239;0;103;2010-05-
82;20;31934;253;0;99;2010-05-
20;10;31935;323;0;163;2006-06-
59;30;31936;181;0;172;2006-06-
20;23;31937;352;0;168;2005-07-
82;23;31938;161;0;88;2006-07-
83;23;31938;160;0;78;2006-07-
12;23;31938;366;0;12;2006-07-
15;23;31938;166;0;17;2006-07-
50;23;31939;316;0;154;2007-07-
43;2;31940;137;0;177;2010-01-
8;11;31941;198;0;114;2005-07-
11;39;31942;215;0;73;2009-11-
39;11;31943;114;0;118;2007-07-
68;11;31944;204;0;24;2006-07-
62;11;31944;184;0;157;2006-07-
23;11;31945;181;0;138;2009-07-
25;11;31945;296;0;95;2009-07-
100;11;31946;363;0;169;2008-07-
67;31;31947;333;0;114;2006-11-
103;27;31948;109;0;200;2005-04-
89;27;31948;232;0;83;2005-04-
50;4;31949;318;0;27;2008-05-
48;4;31949;323;0;43;2008-05-
45;6;31950;361;0;17;2009-05-
96;6;31950;164;0;11;2009-05-
12;18;31951;187;0;155;2008-03-
24;27;31952;347;0;122;2009-04-
47;27;31952;395;0;125;2009-04-
28;4;31953;266;0;106;2005-05-
52;16;31954;288;0;135;2005-06-
17;16;31954;310;0;19;2005-06-
86;16;31954;144;0;82;2005-06-
51;11;31955;107;0;45;2008-07-
15;21;31956;282;0;38;2009-10-
40;21;31956;190;0;19;2009-10-
3;21;31957;200;0;140;2008-10-
91;21;31958;394;0;74;2005-10-
69;1;31959;253;0;70;2005-11-
47;21;31960;352;0;117;2007-10-
101;38;31961;167;0;168;2009-12-
50;34;31962;353;0;20;2010-07-
26;11;31963;279;0;128;2006-07-
3;11;31964;240;0;138;2005-07-
16;11;31964;346;0;59;2005-07-
64;16;31965;298;0;14;2008-06-
20;4;31966;113;0;118;2008-01-
47;36;31967;134;0;35;2008-05-
20;1;31968;319;0;14;2007-11-
44;1;31968;338;0;127;2007-11-
54;4;31969;217;0;137;2010-05-
5;4;31969;252;0;87;2010-05-
14;4;31969;246;0;69;2010-05-
9;1;31970;147;0;75;2005-10-
22;36;31971;191;0;19;2006-05-
8;36;31972;383;0;59;2007-05-
81;36;31973;263;0;33;2005-05-
79;36;31973;319;0;179;2005-05-
54;36;31973;131;0;190;2005-05-
49;2;31974;250;0;183;2009-01-
89;2;31975;360;0;122;2008-01-
1;2;31975;111;0;82;2008-01-
77;35;31976;250;0;111;2008-07-
97;35;31977;152;0;166;2009-07-
37;35;31977;117;0;199;2009-07-
87;23;31978;194;0;100;2009-09-
86;29;31979;184;0;135;2009-12-
